user_id,dealer,action_type,time_stamp,item_name,item_price,coupon_code,dist_channel
223888809,other,purchase,2013-10-24,"Status Indicator Lg",397,,"Dist Partners"
223856931,Apley,purchase,2013-10-24,"Status Indicator Sm",203,,Retail
219480537,other,purchase,2013-10-24,"Status Indicator Sm",203,,Retail
223424301,Cambridge,purchase,2013-10-24,"Launch Button",699,,Retail
223203685,other,purchase,2013-10-24,"Status Indicator Sm",203,,"Dist Partners"
222749803,other,purchase,2013-10-24,"Status Indicator Lg",397,,Retail
222853533,"Best Buy",purchase,2013-10-24,"Status Indicator Md",295,,Retail
220592219,Apley,purchase,2013-10-24,"Status Indicator Sm",203,,Retail
222960299,Target,purchase,2013-10-24,"Status Indicator Sm",203,,Retail
222983575,"Computer Discounter",purchase,2013-10-24,Dashboard,344,,"Dist Partners"
222912735,Cambridge,purchase,2013-10-24,Dashboard,344,,Retail
223265417,"Best Buy",purchase,2013-10-24,"Status Indicator Md",295,,Retail
222945119,"Best Buy",purchase,2013-10-24,"Status Indicator Md",295,,Retail
223117665,Cambridge,purchase,2013-10-24,Dashboard,344,,Retail
220592219,Apley,purchase,2013-10-24,"Status Indicator Sm",203,,Retail
220381217,"Computer Discounter",purchase,2013-10-24,"Dashboard + Monitor",502,,"Dist Partners"
223757249,"Computer Discounter",purchase,2013-10-24,"Status Indicator Lg",397,,"Dist Partners"
222891989,Cambridge,purchase,2013-10-24,Dashboard,344,,Retail
221187781,online,purchase,2013-10-24,Dashboard,344,,Online
223203685,other,purchase,2013-10-24,"Status Indicator Sm",203,,"Dist Partners"
223104509,"Best Buy",purchase,2013-10-24,"Status Indicator Md",295,,Retail
220414107,other,purchase,2013-10-24,"Status Indicator Sm",203,,Retail
223569523,other,purchase,2013-10-24,"Status Indicator Sm",203,,"Dist Partners"
222722985,Southern,purchase,2013-10-24,"Status Indicator Lg",397,,Retail
222904133,"Flagship Stores",purchase,2013-10-24,"Status Indicator Md",295,,"Holographic Commerce"
223384833,"Best Buy",purchase,2013-10-24,"Status Indicator Md",295,,Retail
222857581,Amazon.com,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222379411,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222825703,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222875291,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
220143397,"online partner",purchase,2013-10-25,"Status Indicator Sm",203,,Online
220350351,other,purchase,2013-10-25,"Status Indicator Sm",203,,Online
223049355,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
223350931,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
221983719,Amazon.com,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222478081,Southern,purchase,2013-10-25,"Launch Button",699,,Retail
222866183,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
223329679,Target,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222707805,Amazon.com,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222868207,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222996731,other,purchase,2013-10-25,"Status Indicator Sm",203,,"Dist Partners"
222866183,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222956251,Apley,purchase,2013-10-25,"Status Indicator Lg",397,,Retail
223278067,Target,purchase,2013-10-25,"Status Indicator Lg",397,,Retail
221587521,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222761947,"online partner",purchase,2013-10-25,"Status Indicator Sm",203,,Online
222956251,Apley,purchase,2013-10-25,"Launch Button",699,,Retail
220581087,Amazon.com,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222752333,"online partner",purchase,2013-10-25,"Status Indicator Sm",203,,Online
223029115,Amazon.com,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
220456611,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222315655,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
221986755,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222607617,"online partner",purchase,2013-10-25,"Status Indicator Sm",203,,Online
222936517,Amazon.com,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222707805,Amazon.com,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
223123737,other,purchase,2013-10-25,"Status Indicator Md",295,,"Dist Partners"
221830401,Target,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
223492611,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222866183,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
221986755,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
221634579,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222851509,Amazon.com,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
223322595,DSG,purchase,2013-10-25,"Status Indicator Md",295,,Retail
223353461,Apley,purchase,2013-10-25,"Status Indicator Lg",397,,Retail
223029115,Amazon.com,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222765489,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222989141,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
222825703,DSG,purchase,2013-10-25,"Status Indicator Sm",203,,Retail
219545305,"online partner",purchase,2013-10-25,"Status Indicator Sm",203,,Online
222761947,"online partner",purchase,2013-10-25,"Status Indicator Sm",203,,Online
222887435,other,purchase,2013-10-28,"Status Indicator Sm",203,,Retail
224887147,other,purchase,2013-10-28,"Status Indicator Sm",203,,"Dist Partners"
222580799,other,purchase,2013-10-28,"Status Indicator Sm",203,,Online
223652001,"Distrib C",purchase,2013-10-28,"Status Indicator Lg",397,,Retail
222831775,other,purchase,2013-10-28,"Status Indicator Sm",203,,Retail
222089473,online,purchase,2013-10-28,"Status Indicator Sm",203,,Online
222764477,"online partner",purchase,2013-10-28,"Status Indicator Sm",203,,Online
224784429,"Distrib C",purchase,2013-10-28,"Status Indicator Lg",397,,Retail
222091497,other,purchase,2013-10-28,"Status Indicator Sm",203,,"Dist Partners"
222783199,Cambridge,purchase,2013-10-28,"Launch Button",699,,Retail
222937023,"Distrib C",purchase,2013-10-28,"Launch Button",699,,Retail
223078197,"Distrib C",purchase,2013-10-28,"Status Indicator Md",295,,Retail
223110581,Cambridge,purchase,2013-10-28,Dashboard,344,,Retail
222091497,other,purchase,2013-10-28,"Status Indicator Sm",203,,"Dist Partners"
223593811,other,purchase,2013-10-28,Dashboard,344,,"Dist Partners"
223838209,"Distrib C",purchase,2013-10-28,Dashboard,344,,Retail
222836329,Cambridge,purchase,2013-10-28,Dashboard,344,,Retail
222089473,online,purchase,2013-10-28,"Status Indicator Sm",203,,Online
222841895,online,purchase,2013-10-28,"Status Indicator Md",295,,Online
222244309,"Flagship Stores",purchase,2013-10-28,"Status Indicator Sm",203,,"Holographic Commerce"
222746767,other,purchase,2013-10-28,"Status Indicator Sm",203,,"Dist Partners"
220412589,other,purchase,2013-10-28,"Status Indicator Sm",203,,Online
222807487,other,purchase,2013-10-28,Dashboard,344,,"Dist Partners"
222877821,"Distrib C",purchase,2013-10-28,"Status Indicator Lg",397,,Retail
222761441,other,purchase,2013-10-28,Dashboard,344,,"Dist Partners"
219495211,other,purchase,2013-10-28,"Status Indicator Sm",203,,"Dist Partners"
223013429,Cambridge,purchase,2013-10-28,"Launch Button",699,,Retail
222804957,other,purchase,2013-10-28,"Status Indicator Sm",203,,Retail
222091497,other,purchase,2013-10-28,"Status Indicator Sm",203,,"Dist Partners"
222089473,online,purchase,2013-10-28,"Status Indicator Sm",203,,Online
222776621,other,purchase,2013-10-28,"Status Indicator Md",295,,"Dist Partners"
222746767,other,purchase,2013-10-28,"Status Indicator Sm",203,,"Dist Partners"
223652001,"Distrib C",purchase,2013-10-28,"Status Indicator Lg",397,,Retail
222827727,other,purchase,2013-10-28,"Status Indicator Sm",203,,Retail
220283053,other,purchase,2013-10-28,"Status Indicator Sm",203,,"Dist Partners"
222770549,"online partner",purchase,2013-10-28,"Status Indicator Sm",203,,Online
222962323,other,purchase,2013-10-28,"Status Indicator Sm",203,,Retail
220343773,other,purchase,2013-10-28,"Status Indicator Sm",203,,Retail
222089473,online,purchase,2013-10-28,"Status Indicator Sm",203,,Online
222776621,other,purchase,2013-10-28,Dashboard,344,,"Dist Partners"
222289849,other,purchase,2013-10-28,"Status Indicator Sm",203,,"Dist Partners"
222856569,Target,purchase,2013-10-29,"Status Indicator Md",295,,Retail
222994707,other,purchase,2013-10-29,"Status Indicator Sm",203,,"Dist Partners"
223948011,other,purchase,2013-10-29,"Status Indicator Sm",203,,"Dist Partners"
223323101,Amazon.com,purchase,2013-10-29,"Status Indicator Lg",397,,Retail
222928927,Amazon.com,purchase,2013-10-29,"Status Indicator Lg",397,,Retail
222856569,Amazon.com,purchase,2013-10-29,Dashboard,344,,Retail
223320065,Amazon.com,purchase,2013-10-29,"Status Indicator Lg",397,,Retail
222338425,"online partner",purchase,2013-10-29,"Status Indicator Sm",203,,Online
223334233,Amazon.com,purchase,2013-10-29,"Status Indicator Lg",397,,Retail
223295777,Amazon.com,purchase,2013-10-29,"Status Indicator Lg",397,,Retail
223948011,other,purchase,2013-10-29,"Status Indicator Sm",203,,"Dist Partners"
221492899,other,purchase,2013-10-29,"Status Indicator Lg",397,,Retail
223170289,Amazon.com,purchase,2013-10-29,"Status Indicator Md",295,,Retail
219356061,other,purchase,2013-10-29,"Status Indicator Sm",203,,Online
222721467,other,purchase,2013-10-29,"Status Indicator Sm",203,,Online
223348907,other,purchase,2013-10-29,"Status Indicator Sm",203,,Retail
223380785,Amazon.com,purchase,2013-10-29,"Status Indicator Lg",397,,Retail
223581667,Amazon.com,purchase,2013-10-29,"Status Indicator Lg",397,,Retail
222985599,Target,purchase,2013-10-29,"Status Indicator Sm",203,,Retail
223434421,Target,purchase,2013-10-29,"Status Indicator Lg",397,,Retail
222945625,Amazon.com,purchase,2013-10-29,"Status Indicator Md",295,,Retail
222782693,other,purchase,2013-10-29,"Dashboard + Monitor",502,,"Dist Partners"
219361121,other,purchase,2013-10-29,"Status Indicator Lg",397,,"Dist Partners"
222019139,other,purchase,2013-10-29,"Status Indicator Md",295,,Retail
223527525,"Flagship Stores",purchase,2013-10-29,"Launch Button",699,,"Holographic Commerce"
224407459,Amazon.com,purchase,2013-10-29,"Launch Button",699,,Retail
223649977,Amazon.com,purchase,2013-10-29,Dashboard,344,,Retail
224072487,"online partner",purchase,2013-10-29,"Status Indicator Sm",203,,Online
222942589,Amazon.com,purchase,2013-10-29,"Launch Button",699,,Retail
223052391,Amazon.com,purchase,2013-10-29,Dashboard,344,,Retail
222970419,Amazon.com,purchase,2013-10-29,"Status Indicator Md",295,,Retail
222945625,Amazon.com,purchase,2013-10-29,"Status Indicator Md",295,,Retail
222338425,"online partner",purchase,2013-10-29,"Status Indicator Sm",203,,Online
223360545,Amazon.com,purchase,2013-10-29,"Status Indicator Md",295,,Retail
222804957,other,purchase,2013-10-29,"Status Indicator Sm",203,,Retail
223181421,Amazon.com,purchase,2013-10-29,"Status Indicator Md",295,,Retail
221279873,other,purchase,2013-10-29,"Status Indicator Sm",203,,"Dist Partners"
223151061,"Best Buy",purchase,2013-10-30,"Status Indicator Md",295,,Retail
222968395,"Best Buy",purchase,2013-10-30,"Status Indicator Lg",397,,Retail
219877747,Apley,purchase,2013-10-30,"Status Indicator Sm",203,,Retail
223458203,other,purchase,2013-10-30,"Status Indicator Md",295,,Retail
224000129,"Best Buy",purchase,2013-10-30,"Status Indicator Lg",397,,Retail
223109063,other,purchase,2013-10-30,Dashboard,344,,"Dist Partners"
222015091,other,purchase,2013-10-30,"Status Indicator Sm",203,,"Dist Partners"
221172601,online,purchase,2013-10-30,"Status Indicator Sm",203,,Online
221927553,Apley,purchase,2013-10-30,"Status Indicator Sm",203,,Retail
222968395,"Best Buy",purchase,2013-10-30,"Status Indicator Lg",397,,Retail
223700071,other,purchase,2013-10-30,"Status Indicator Lg",397,,"Dist Partners"
219877747,Apley,purchase,2013-10-30,"Status Indicator Sm",203,,Retail
223014441,other,purchase,2013-10-30,"Status Indicator Sm",203,,Retail
223356497,"Best Buy",purchase,2013-10-30,"Status Indicator Md",295,,Retail
222842907,other,purchase,2013-10-30,"Status Indicator Sm",203,,"Dist Partners"
222015091,other,purchase,2013-10-30,"Status Indicator Sm",203,,"Dist Partners"
223198119,"Best Buy",purchase,2013-10-30,"Status Indicator Md",295,,Retail
223293247,"Best Buy",purchase,2013-10-30,"Status Indicator Md",295,,Retail
222998249,Cambridge,purchase,2013-10-30,Alarm,699,,Retail
223834161,"Best Buy",purchase,2013-10-30,"Status Indicator Lg",397,,Retail
222875797,"Best Buy",purchase,2013-10-30,"Status Indicator Sm",203,,Retail
221711491,other,purchase,2013-10-30,"Dashboard + Monitor",502,,"Dist Partners"
224091715,"Best Buy",purchase,2013-10-30,"Status Indicator Lg",397,,Retail
223036705,Apley,purchase,2013-10-30,"Status Indicator Sm",203,,Retail
223554849,other,purchase,2013-10-30,"Launch Button",699,,"Dist Partners"
223530561,"Best Buy",purchase,2013-10-30,"Status Indicator Md",295,,Retail
221711491,other,purchase,2013-10-30,Dashboard,344,,"Dist Partners"
222567137,other,purchase,2013-10-30,"Dashboard + Monitor",502,,"Dist Partners"
223316017,"Best Buy",purchase,2013-10-30,"Status Indicator Lg",397,,Retail
222968395,Cambridge,purchase,2013-10-30,Alarm,699,,Retail
222878833,Apley,purchase,2013-10-30,"Status Indicator Sm",203,,Retail
222875797,"Best Buy",purchase,2013-10-30,"Status Indicator Sm",203,,Retail
223196095,other,purchase,2013-10-30,"Status Indicator Lg",397,,Retail
222968395,"Best Buy",purchase,2013-10-30,"Status Indicator Lg",397,,Retail
223482491,"Best Buy",purchase,2013-10-30,"Status Indicator Md",295,,Retail
219959213,other,purchase,2013-10-30,"Status Indicator Sm",203,,"Dist Partners"
222840377,"Best Buy",purchase,2013-10-30,"Status Indicator Lg",397,,Retail
223100967,"Best Buy",purchase,2013-10-30,"Status Indicator Lg",397,,Retail
222923361,Target,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
222718431,Target,purchase,2013-10-31,"Status Indicator Lg",397,,Retail
222916277,Target,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
223540175,other,purchase,2013-10-31,Dashboard,344,,"Dist Partners"
223299319,Target,purchase,2013-10-31,"Status Indicator Lg",397,,Retail
222943095,Target,purchase,2013-10-31,"Status Indicator Md",295,,Retail
222983575,Southern,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
223443529,Target,purchase,2013-10-31,"Status Indicator Lg",397,,Retail
223577113,other,purchase,2013-10-31,Dashboard,344,,"Dist Partners"
222907169,Target,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
219559979,Southern,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
223053403,Target,purchase,2013-10-31,"Status Indicator Lg",397,,Retail
223284139,Target,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
223153591,"Flagship Stores",purchase,2013-10-31,"Launch Button",699,,"Holographic Commerce"
222718431,Target,purchase,2013-10-31,"Status Indicator Lg",397,,Retail
223745611,Target,purchase,2013-10-31,"Status Indicator Lg",397,,Retail
223066559,other,purchase,2013-10-31,"Launch Button",699,,"Dist Partners"
222478081,Southern,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
222985093,Target,purchase,2013-10-31,"Status Indicator Lg",397,,Retail
223411145,Southern,purchase,2013-10-31,"Launch Button",699,,Retail
223333221,online,purchase,2013-10-31,"Status Indicator Sm",203,,Online
219310015,other,purchase,2013-10-31,"Status Indicator Sm",203,,"Dist Partners"
223976347,Southern,purchase,2013-10-31,"Status Indicator Lg",397,,Retail
222872761,Target,purchase,2013-10-31,"Status Indicator Md",295,,Retail
223205203,other,purchase,2013-10-31,Dashboard,344,,"Dist Partners"
222933481,other,purchase,2013-10-31,Dashboard,344,,"Dist Partners"
223732961,Target,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
222912735,"Best Buy",purchase,2013-10-31,"Status Indicator Md",295,,Retail
223273513,other,purchase,2013-10-31,"Status Indicator Md",295,,"Dist Partners"
223377243,other,purchase,2013-10-31,Dashboard,344,,"Dist Partners"
221554631,Target,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
223362569,"Best Buy",purchase,2013-10-31,"Status Indicator Sm",203,,Retail
221934131,"online partner",purchase,2013-10-31,"Status Indicator Sm",203,,Online
222839871,Target,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
222839871,Target,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
223379773,Target,purchase,2013-10-31,"Status Indicator Lg",397,,Retail
223539669,other,purchase,2013-10-31,"Dashboard + Monitor",502,,"Dist Partners"
224746985,Target,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
222957769,Southern,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
222863147,"Flagship Stores",purchase,2013-10-31,"Status Indicator Lg",397,,"Holographic Commerce"
222353099,Target,purchase,2013-10-31,"Status Indicator Md",295,,Retail
220855845,other,purchase,2013-10-31,"Status Indicator Sm",203,,"Dist Partners"
223053403,Target,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
223511333,Target,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
223059981,Target,purchase,2013-10-31,"Status Indicator Md",295,,Retail
222718431,Target,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
223153591,other,purchase,2013-10-31,"Launch Button",699,,"Dist Partners"
223575595,"Best Buy",purchase,2013-10-31,"Status Indicator Md",295,,Retail
223539669,other,purchase,2013-10-31,"Dashboard + Monitor",502,,"Dist Partners"
224476781,Southern,purchase,2013-10-31,"Status Indicator Lg",397,,Retail
220224357,Target,purchase,2013-10-31,"Status Indicator Sm",203,,Retail
223595329,Southern,purchase,2013-10-31,"Status Indicator Lg",397,,Retail
221076461,"Distrib A",purchase,2013-11-01,"Status Indicator Sm",203,,"Dist Partners"
223913097,Southern,purchase,2013-11-01,"Status Indicator Lg",397,,Retail
222899073,online,purchase,2013-11-01,"Status Indicator Sm",203,,Online
224082607,"Best Buy",purchase,2013-11-01,"Status Indicator Lg",397,,Retail
221380061,Southern,purchase,2013-11-01,"Status Indicator Sm",203,,Retail
220238019,"Flagship Stores",purchase,2013-11-01,"Status Indicator Sm",203,,"Holographic Commerce"
223300837,Southern,purchase,2013-11-01,"Status Indicator Sm",203,,Retail
223107039,Southern,purchase,2013-11-01,"Status Indicator Sm",203,,Retail
223291729,Southern,purchase,2013-11-01,"Status Indicator Md",295,,Retail
222947143,"Distrib C",purchase,2013-11-01,"Dashboard + Monitor",502,,Retail
221250019,"Distrib A",purchase,2013-11-01,"Status Indicator Sm",203,,"Dist Partners"
223259345,Southern,purchase,2013-11-01,"Status Indicator Md",295,,Retail
223081739,Southern,purchase,2013-11-01,"Status Indicator Md",295,,Retail
223734479,"Best Buy",purchase,2013-11-01,"Status Indicator Md",295,,Retail
223330185,"Best Buy",purchase,2013-11-01,"Status Indicator Md",295,,Retail
223416205,"Distrib C",purchase,2013-11-01,"Dashboard + Monitor",502,,Retail
224076029,"Best Buy",purchase,2013-11-01,"Status Indicator Lg",397,,Retail
222957769,Southern,purchase,2013-11-01,"Status Indicator Sm",203,,Retail
223460227,Cambridge,purchase,2013-11-01,"Launch Button",699,,Retail
223117665,"Best Buy",purchase,2013-11-01,"Status Indicator Md",295,,Retail
223051379,"Flagship Stores",purchase,2013-11-01,"Status Indicator Lg",397,,"Holographic Commerce"
223248719,Southern,purchase,2013-11-01,"Status Indicator Sm",203,,Retail
222717925,other,purchase,2013-11-01,"Dashboard + Monitor",502,,"Dist Partners"
222815077,"Distrib A",purchase,2013-11-01,"Status Indicator Sm",203,,"Dist Partners"
220069521,"Best Buy",purchase,2013-11-01,"Status Indicator Sm",203,,Retail
224681711,"Best Buy",purchase,2013-11-01,"Status Indicator Lg",397,,Retail
223025067,other,purchase,2013-11-01,"Launch Button",699,,Retail
225038441,"Distrib C",purchase,2013-11-01,"Status Indicator Md",295,,Retail
222626845,"Best Buy",purchase,2013-11-01,"Status Indicator Md",295,,Retail
222947143,"Distrib C",purchase,2013-11-01,Dashboard,344,,Retail
222976997,Southern,purchase,2013-11-01,"Status Indicator Sm",203,,Retail
223795199,other,purchase,2013-11-01,Dashboard,344,,"Dist Partners"
224134725,other,purchase,2013-11-01,"Dashboard + Monitor",502,,"Dist Partners"
222717925,other,purchase,2013-11-01,"Dashboard + Monitor",502,,"Dist Partners"
223916133,"Best Buy",purchase,2013-11-01,"Status Indicator Md",295,,Retail
219925311,"Distrib A",purchase,2013-11-01,"Status Indicator Sm",203,,"Dist Partners"
222123375,Southern,purchase,2013-11-01,"Status Indicator Sm",203,,Retail
223197613,"Best Buy",purchase,2013-11-01,"Status Indicator Lg",397,,Retail
223232021,"Best Buy",purchase,2013-11-01,"Status Indicator Lg",397,,Retail
223218865,"Distrib A",purchase,2013-11-01,"Status Indicator Sm",203,,"Dist Partners"
223301343,other,purchase,2013-11-01,"Status Indicator Md",295,,Retail
223323607,"Distrib C",purchase,2013-11-01,"Launch Button",699,,Retail
223104509,"Best Buy",purchase,2013-11-01,"Status Indicator Sm",203,,Retail
223123231,"Best Buy",purchase,2013-11-01,"Status Indicator Md",295,,Retail
221599665,Southern,purchase,2013-11-01,"Status Indicator Sm",203,,Retail
222826209,Southern,purchase,2013-11-01,"Status Indicator Sm",203,,Retail
222626845,"Best Buy",purchase,2013-11-01,"Status Indicator Md",295,,Retail
223550295,"Best Buy",purchase,2013-11-01,"Status Indicator Lg",397,,Retail
222478081,Southern,purchase,2013-11-01,"Status Indicator Sm",203,,Retail
224076029,"Best Buy",purchase,2013-11-01,"Status Indicator Md",295,,Retail
218831845,"Distrib A",purchase,2013-11-01,"Status Indicator Sm",203,,"Dist Partners"
222966877,Southern,purchase,2013-11-01,Dashboard,344,,Retail
222996225,DSG,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
223184457,Target,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
218670937,other,purchase,2013-11-04,"Status Indicator Lg",397,,"Dist Partners"
222872761,Target,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
223645423,other,purchase,2013-11-04,"Launch Button",699,,"Dist Partners"
223233539,DSG,purchase,2013-11-04,"Status Indicator Lg",397,,Retail
219873193,other,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
219873193,other,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
223470853,DSG,purchase,2013-11-04,"Status Indicator Md",295,,Retail
223241635,DSG,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
223344353,other,purchase,2013-11-04,"Dashboard + Monitor",502,,"Dist Partners"
223064535,DSG,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
222974467,DSG,purchase,2013-11-04,"Status Indicator Md",295,,Retail
223130315,other,purchase,2013-11-04,Dashboard,344,,"Dist Partners"
223013429,"Best Buy",purchase,2013-11-04,"Status Indicator Md",295,,Retail
223597353,"Best Buy",purchase,2013-11-04,"Status Indicator Lg",397,,Retail
222893507,"Best Buy",purchase,2013-11-04,"Status Indicator Sm",203,,Retail
223013429,"Best Buy",purchase,2013-11-04,"Status Indicator Md",295,,Retail
222866689,DSG,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
222816089,online,purchase,2013-11-04,"Status Indicator Lg",397,,Online
223525501,DSG,purchase,2013-11-04,"Status Indicator Md",295,,Retail
220916059,"Best Buy",purchase,2013-11-04,"Status Indicator Lg",397,,Retail
223710697,DSG,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
223544223,DSG,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
222866689,DSG,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
222283271,DSG,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
222950179,DSG,purchase,2013-11-04,"Status Indicator Md",295,,Retail
222811029,DSG,purchase,2013-11-04,"Status Indicator Lg",397,,Retail
223291223,DSG,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
222866689,DSG,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
218670937,other,purchase,2013-11-04,"Launch Button",699,,"Dist Partners"
222866689,DSG,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
223195083,DSG,purchase,2013-11-04,"Status Indicator Md",295,,Retail
222906157,DSG,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
223452637,"Best Buy",purchase,2013-11-04,"Status Indicator Lg",397,,Retail
223325125,online,purchase,2013-11-04,"Status Indicator Lg",397,,Online
223523983,DSG,purchase,2013-11-04,"Status Indicator Sm",203,,Retail
223135881,"Flagship Stores",purchase,2013-11-05,"Status Indicator Md",295,,"Holographic Commerce"
222586365,other,purchase,2013-11-05,"Status Indicator Md",295,,"Dist Partners"
221495935,DSG,purchase,2013-11-05,"Status Indicator Md",295,,Retail
222993695,"Distrib B",purchase,2013-11-05,"Status Indicator Sm",203,,"Dist Partners"
220830545,Amazon.com,purchase,2013-11-05,"Status Indicator Md",295,,Retail
219994633,other,purchase,2013-11-05,"Launch Button",699,,"Dist Partners"
224287537,DSG,purchase,2013-11-05,"Status Indicator Md",295,,Retail
219904059,"Computer Discounter",purchase,2013-11-05,"Status Indicator Sm",203,,"Dist Partners"
222905651,DSG,purchase,2013-11-05,"Status Indicator Md",295,,Retail
224257177,DSG,purchase,2013-11-05,"Status Indicator Lg",397,,Retail
218670937,other,purchase,2013-11-05,"Status Indicator Md",295,,"Dist Partners"
222834305,other,purchase,2013-11-05,"Status Indicator Sm",203,,Online
220306329,other,purchase,2013-11-05,"Status Indicator Md",295,,Retail
223298307,Amazon.com,purchase,2013-11-05,"Status Indicator Md",295,,Retail
222762453,"Computer Discounter",purchase,2013-11-05,"Status Indicator Sm",203,,"Dist Partners"
224533959,"Flagship Stores",purchase,2013-11-05,"Status Indicator Sm",203,,"Holographic Commerce"
223957625,"Computer Discounter",purchase,2013-11-05,"Status Indicator Sm",203,,"Dist Partners"
218670937,other,purchase,2013-11-05,"Status Indicator Lg",397,,"Dist Partners"
222825703,"Computer Discounter",purchase,2013-11-05,"Status Indicator Sm",203,,"Dist Partners"
222830763,other,purchase,2013-11-05,"Status Indicator Md",295,,Online
223509309,other,purchase,2013-11-05,Dashboard,344,,Retail
223481985,DSG,purchase,2013-11-05,"Status Indicator Lg",397,,Retail
223246695,"Flagship Stores",purchase,2013-11-05,"Status Indicator Md",295,,"Holographic Commerce"
223269465,other,purchase,2013-11-05,"Status Indicator Md",295,,Retail
223957625,"Computer Discounter",purchase,2013-11-05,"Status Indicator Sm",203,,"Dist Partners"
222477069,"Computer Discounter",purchase,2013-11-05,"Status Indicator Sm",203,,"Dist Partners"
223050873,other,purchase,2013-11-05,"Launch Button",699,,Retail
220091785,online,purchase,2013-11-05,"Launch Button",699,,Online
223242647,"Computer Discounter",purchase,2013-11-05,"Status Indicator Sm",203,,"Dist Partners"
223957625,"Computer Discounter",purchase,2013-11-05,"Status Indicator Sm",203,,"Dist Partners"
221681131,"Computer Discounter",purchase,2013-11-05,"Status Indicator Sm",203,,"Dist Partners"
222914253,"Computer Discounter",purchase,2013-11-05,"Status Indicator Sm",203,,"Dist Partners"
222809511,"Computer Discounter",purchase,2013-11-05,"Status Indicator Sm",203,,"Dist Partners"
222782693,other,purchase,2013-11-05,"Dashboard + Monitor",502,,"Dist Partners"
220091785,online,purchase,2013-11-05,"Spy Camera",699,,Online
221681131,"Computer Discounter",purchase,2013-11-05,"Status Indicator Sm",203,,"Dist Partners"
223111593,other,purchase,2013-11-05,"Status Indicator Sm",203,,Retail
223350931,DSG,purchase,2013-11-05,"Status Indicator Md",295,,Retail
222586365,other,purchase,2013-11-05,"Status Indicator Md",295,,"Dist Partners"
