user_id,BaseStation,LaunchButton,StatusIndicatorSm,StatusIndicatorLg,StatusIndicatorMd,Dashboard,Alarm,DashboardMonitor,SignalAmplifier,SpyCamera,Remote,CouponCode1,CouponCode2,CouponCode3
222760935,0,0,2,1,0,0,0,0,0,0,0,0,0,0
222761441,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222761947,0,0,4,0,0,1,0,0,0,0,0,0,0,0
222762453,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222762959,0,0,1,0,1,1,0,0,0,0,0,0,0,0
222763465,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222763971,0,1,1,0,0,0,1,0,0,0,0,0,0,0
222764477,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222764983,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222765489,0,0,2,0,1,0,0,0,0,0,0,0,0,0
222765995,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222768019,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222769031,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222769537,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222770043,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222770549,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222771055,0,0,3,0,1,0,0,0,0,0,0,0,0,0
222771561,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222772067,0,1,1,0,0,0,1,0,0,0,0,0,0,0
222773585,0,0,1,0,1,0,0,0,0,0,0,0,0,0
222774091,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222774597,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222775103,0,0,3,0,0,0,0,0,1,0,0,0,0,0
222775609,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222776115,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222776621,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222777127,0,1,2,0,0,0,0,0,0,0,0,0,0,0
222777633,0,1,2,0,0,0,1,0,0,0,0,0,0,0
222778139,0,0,1,0,1,0,0,0,0,0,0,0,0,0
222778645,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222779657,0,1,2,0,2,0,1,0,0,0,0,0,0,0
222780163,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222780669,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222781175,0,0,0,0,0,0,1,0,0,0,0,0,0,0
222781681,0,0,2,0,1,0,0,0,0,0,0,0,0,0
222782187,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222782693,0,1,2,0,1,2,0,7,0,0,0,0,0,0
222783199,0,1,0,2,0,0,1,0,0,0,0,0,0,0
222784211,0,1,4,0,0,0,0,1,0,0,0,0,0,0
222784717,0,0,1,0,2,0,0,0,0,0,0,0,0,0
222785223,0,1,2,0,0,0,0,0,0,0,0,0,0,0
222787247,0,0,1,7,0,0,0,0,0,0,0,0,0,0
222788259,0,0,2,0,1,0,0,0,0,0,0,0,0,0
222788765,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222789271,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222790283,0,0,3,1,0,0,0,0,0,0,0,0,0,0
222790789,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222791801,0,1,1,2,0,0,0,0,0,0,0,0,0,0
222792813,0,1,1,1,0,0,0,0,0,0,0,0,0,0
222793319,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222794331,0,0,0,0,0,0,0,2,0,0,0,0,0,0
222798379,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222800403,0,0,0,0,0,0,0,6,0,0,0,0,0,0
222800909,0,2,4,0,0,0,0,0,0,0,0,0,0,0
222801415,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222801921,0,0,0,0,5,0,0,0,0,0,0,0,0,0
222802933,0,0,2,1,0,1,0,0,0,0,0,0,0,0
222804957,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222805969,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222806475,0,1,2,0,0,0,1,0,0,0,0,0,0,0
222806981,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222807487,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222809005,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222809511,0,2,1,0,2,0,1,0,0,0,0,0,0,0
222811029,0,0,1,1,1,0,0,0,0,0,0,0,0,0
222812041,0,0,1,1,1,1,0,0,0,0,0,0,0,0
222813053,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222813559,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222814571,0,1,2,0,0,0,0,0,0,0,0,0,0,0
222815077,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222815583,0,0,0,2,0,0,0,0,0,0,0,0,0,0
222816089,0,1,4,1,0,0,1,0,1,0,0,0,0,0
222817101,0,1,0,0,0,0,1,0,0,0,0,0,0,0
222817607,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222819125,0,1,2,1,0,1,1,0,0,0,0,0,0,0
222819631,0,1,0,0,0,10,0,0,0,0,0,0,0,0
222821149,0,1,2,0,2,0,1,0,0,0,0,0,0,0
222821655,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222822667,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222823173,0,1,2,0,0,0,1,0,0,0,0,0,0,0
222824185,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222824691,0,0,0,2,1,0,0,0,0,0,0,0,0,0
222825197,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222825703,0,0,3,1,0,0,0,0,0,0,0,0,0,0
222826209,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222826715,0,0,0,0,0,1,0,1,0,0,0,0,0,0
222827221,0,0,0,1,1,0,0,0,0,0,0,0,0,0
222827727,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222828233,0,0,1,1,3,0,0,0,0,0,0,0,0,0
222828739,0,0,4,0,0,0,0,0,0,0,0,0,0,0
222829245,0,0,0,0,2,1,0,0,0,0,0,0,0,0
222830257,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222830763,0,0,1,0,1,0,0,0,0,0,0,0,0,0
222831775,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222832787,0,0,1,0,1,0,0,0,0,0,0,0,0,0
222833293,0,0,0,1,1,0,0,0,0,0,0,0,0,0
222834305,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222834811,0,2,3,0,1,0,1,0,0,0,0,0,0,0
222836329,0,0,0,0,0,1,0,2,0,0,0,0,0,0
222839365,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222839871,0,0,4,1,0,0,0,0,0,0,0,0,0,0
222840377,0,0,0,2,0,0,0,0,0,0,0,0,0,0
222841895,0,0,2,0,1,0,0,0,0,0,0,0,0,0
222842907,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222845437,0,0,3,0,0,1,0,0,0,0,0,0,0,0
222845943,0,0,1,0,1,0,0,0,0,0,0,0,0,0
222846449,0,0,4,0,0,0,0,0,0,0,0,1,0,0
222847461,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222848473,0,1,0,0,2,0,1,0,0,0,0,0,0,0
222848979,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222849485,0,0,2,1,0,0,0,0,0,0,0,0,0,0
222849991,0,1,1,0,2,0,0,1,0,0,0,0,0,0
222850497,0,0,1,0,1,0,0,0,0,0,0,0,0,0
222851003,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222851509,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222853027,0,2,1,1,2,2,0,0,0,0,0,0,0,0
222853533,0,1,0,0,2,0,1,0,0,0,0,0,0,0
222854039,0,0,0,1,1,0,0,0,0,0,0,0,0,0
222854545,0,0,0,0,0,0,0,2,0,0,0,0,0,0
222855051,0,0,0,2,1,0,0,0,0,0,0,0,0,0
222856063,0,1,0,1,0,0,0,0,0,0,0,0,0,0
222856569,0,0,0,0,2,1,0,0,0,0,0,0,0,0
222857581,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222858087,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222858593,0,2,0,0,1,1,1,2,0,0,0,0,0,0
222859099,0,1,8,1,0,0,0,0,0,0,0,0,0,0
222859605,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222860617,0,0,0,2,0,0,0,0,0,0,0,0,0,0
222861123,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222862135,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222863147,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222864159,0,1,2,2,0,0,1,0,0,0,0,0,0,0
222865171,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222865677,0,0,3,0,0,1,0,0,0,0,0,0,0,0
222866183,0,1,3,1,1,0,0,0,0,0,0,0,0,0
222866689,0,0,4,0,0,0,0,0,0,0,0,0,0,0
222867195,0,0,0,2,0,0,0,0,0,0,0,0,0,0
222868207,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222869219,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222869725,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222872255,0,1,0,0,2,0,1,0,0,0,0,0,0,0
222872761,0,0,2,1,1,0,0,0,0,0,0,0,0,0
222873267,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222873773,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222874279,0,0,1,0,1,0,0,0,0,0,0,0,0,0
222874785,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222875291,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222875797,0,1,2,1,0,0,1,0,0,0,0,0,0,0
222876809,0,1,1,0,0,0,1,0,0,0,0,0,0,0
222877821,0,0,0,1,0,1,0,1,0,0,0,0,0,0
222878833,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222879339,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222879845,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222880351,0,1,1,0,0,2,0,1,0,0,0,0,0,0
222880857,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222881363,0,0,0,0,1,0,1,0,0,0,0,0,0,0
222881869,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222882375,0,0,4,0,0,0,0,0,0,0,0,0,0,0
222883893,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222884905,0,0,0,0,0,0,0,3,0,0,0,0,0,0
222885411,0,0,2,0,1,0,0,0,0,0,0,0,0,0
222886423,0,0,0,0,0,0,0,3,0,0,0,0,0,0
222886929,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222887435,0,0,1,0,0,1,1,0,0,0,0,0,0,0
222888447,0,0,0,1,0,12,0,0,0,0,0,1,0,0
222888953,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222889965,0,0,6,0,0,0,0,0,0,0,0,0,0,0
222890471,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222890977,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222891989,0,0,2,0,0,1,0,0,0,0,0,0,0,0
222892495,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222893001,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222893507,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222894013,0,1,5,1,2,0,0,1,0,0,0,0,0,0
222894519,0,1,4,1,1,0,0,0,0,0,0,0,0,0
222895531,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222896037,0,0,2,0,0,1,0,0,0,0,0,0,0,0
222897049,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222897555,0,1,0,0,0,2,0,0,0,0,0,0,0,0
222899073,0,0,2,0,1,0,0,0,0,0,0,0,0,0
222899579,0,0,2,0,1,0,0,0,0,0,0,0,0,0
222900085,0,0,0,0,3,0,0,0,0,0,0,0,0,0
222901603,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222902109,0,0,2,1,1,0,0,0,0,0,0,0,0,0
222902615,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222904133,0,0,0,1,1,0,0,0,0,0,0,0,0,0
222904639,0,0,4,0,0,1,0,3,0,0,0,1,0,1
222905145,0,0,4,4,0,1,0,0,0,0,0,0,0,0
222905651,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222906157,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222907169,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222907675,0,1,4,1,0,0,1,0,0,0,0,0,0,1
222908181,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222908687,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222909193,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222910205,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222910711,0,0,6,3,0,0,0,1,0,0,0,0,2,1
222911217,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222911723,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222912229,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222912735,0,0,0,1,2,1,0,0,0,0,0,0,0,0
222913241,0,0,4,0,2,0,0,0,0,0,0,0,0,0
222914253,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222914759,0,1,2,2,0,0,1,0,0,0,0,0,0,0
222915265,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222915771,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222916277,0,1,5,1,1,0,0,0,0,0,0,0,0,0
222917289,0,1,2,0,0,0,0,1,0,0,0,0,0,0
222917795,0,0,6,1,0,0,0,0,0,0,0,0,0,0
222918301,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222918807,0,1,1,0,1,0,0,0,0,0,0,0,0,0
222919819,0,0,2,0,0,0,0,1,0,0,0,0,0,0
222920325,0,1,1,0,0,0,1,0,0,0,0,0,2,0
222920831,0,1,2,0,0,0,0,0,0,0,0,0,0,0
222921337,0,1,2,0,1,0,1,0,0,0,0,0,0,0
222921843,0,0,4,0,0,0,0,0,1,0,0,0,0,0
222922349,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222923361,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222924373,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222925891,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222926903,0,0,1,0,1,0,0,0,0,0,0,0,0,0
222927409,0,0,1,0,1,1,0,0,0,0,0,0,0,0
222927915,0,0,1,0,1,0,0,0,0,0,0,0,0,0
222928421,0,0,0,1,0,0,0,1,0,0,0,0,0,0
222928927,0,1,0,1,2,0,0,0,0,0,0,0,0,0
222929433,0,1,0,1,0,0,0,0,0,0,0,0,0,0
222929939,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222930445,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222930951,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222932469,0,1,2,0,0,0,0,0,0,0,0,0,0,0
222933481,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222934493,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222935505,0,0,2,0,1,0,0,0,0,0,0,0,0,0
222936011,0,1,0,0,0,0,0,1,0,0,0,0,0,0
222936517,0,0,2,1,1,0,0,0,0,0,0,0,0,0
222937023,0,1,2,0,0,0,1,0,0,0,0,0,0,0
222937529,0,1,2,0,0,0,0,0,0,0,0,0,0,0
222938541,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222939553,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222940565,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222941577,0,0,2,1,0,0,0,0,0,0,0,0,0,0
222942589,0,1,2,0,0,0,1,0,0,0,0,0,0,0
222943095,0,0,1,0,1,0,0,0,0,0,0,0,0,0
222944107,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222944613,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222945119,0,0,0,0,1,1,0,0,0,0,0,0,0,0
222945625,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222946637,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222947143,0,0,0,0,0,1,0,2,0,0,0,0,0,0
222947649,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222948155,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222948661,0,1,0,1,1,0,1,0,0,0,0,0,0,0
222949167,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222949673,0,1,1,2,0,0,0,0,0,0,0,0,0,0
222950179,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222950685,0,1,2,0,0,0,0,0,0,0,0,0,0,0
222951191,0,0,1,1,1,0,0,0,0,0,0,0,0,0
222952203,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222952709,0,1,2,1,0,0,0,0,0,0,0,0,0,0
222953215,0,0,1,0,0,0,0,0,0,0,0,0,1,0
222953721,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222954733,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222955239,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222955745,0,0,1,2,0,0,0,0,0,0,0,0,0,0
222956251,0,1,1,1,0,0,0,0,0,0,0,0,0,0
222956757,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222957263,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222957769,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222958781,0,0,0,0,1,0,0,4,0,0,0,0,0,0
222959287,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222960299,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222960805,0,0,0,1,1,0,0,0,0,0,0,0,0,0
222961817,0,0,5,0,0,0,0,0,0,0,0,0,0,0
222962323,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222963335,0,0,1,2,1,0,0,0,0,0,0,0,0,0
222963841,0,0,2,1,0,0,0,0,0,0,0,0,0,0
222964347,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222964853,0,0,0,1,2,0,0,0,0,0,0,0,0,0
222965865,0,0,2,0,1,0,0,0,0,0,0,0,0,0
222966877,0,0,2,0,0,1,0,0,0,0,0,0,0,0
222967383,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222967889,0,0,4,0,0,0,0,0,0,1,0,0,0,0
222968395,0,2,1,3,0,0,1,0,0,0,0,0,0,0
222968901,0,0,1,0,1,0,0,0,0,0,0,0,0,0
222969407,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222970419,0,0,2,1,1,1,0,0,0,0,0,0,0,0
222970925,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222971431,0,1,2,0,0,0,0,0,0,1,0,0,0,0
222972443,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222972949,0,1,0,1,0,0,0,0,0,0,0,0,0,0
222973455,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222973961,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222974467,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222974973,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222975479,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222975985,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222976491,0,1,0,0,2,0,1,0,0,0,0,0,0,0
222976997,0,0,1,0,1,0,0,0,0,0,0,0,0,0
222978009,0,1,1,0,2,0,0,0,0,0,0,0,0,0
222978515,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222979021,0,1,0,1,0,0,1,0,0,0,0,0,0,0
222980539,0,0,1,0,3,0,0,0,0,0,0,0,0,0
222981045,0,0,0,1,1,0,0,0,0,0,0,0,0,0
222981551,0,1,0,1,1,0,1,0,0,0,0,0,0,0
222982057,0,1,0,1,0,0,0,0,0,0,0,0,0,0
222983069,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222983575,0,0,1,0,1,1,0,0,0,0,0,0,0,0
222984081,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222984587,0,0,2,0,0,0,0,1,0,0,0,0,0,0
222985093,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222985599,0,0,3,1,1,0,0,0,0,0,0,0,0,0
222986611,0,1,1,0,0,1,1,0,0,0,0,0,0,0
222987623,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222988129,0,1,1,0,0,0,1,0,0,0,0,0,0,0
222988635,0,0,0,0,2,0,0,0,0,0,0,0,0,0
222989141,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222989647,0,0,2,0,1,1,0,0,1,0,0,0,0,0
222990153,0,0,1,0,1,0,0,0,0,0,0,0,0,0
222991165,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222991671,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222992683,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222993695,0,0,2,0,1,1,0,0,0,0,0,0,0,0
222994201,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222994707,0,0,3,0,0,0,0,0,0,0,0,0,0,0
222995213,0,1,0,1,0,0,0,0,0,0,0,0,0,0
222995719,0,0,2,0,0,0,0,0,0,0,0,0,0,0
222996225,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222996731,0,0,2,0,0,3,0,5,0,0,0,0,0,0
222997237,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222997743,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222998249,0,1,0,0,4,0,1,0,0,0,0,0,0,0
222998755,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222999261,0,0,2,0,0,0,0,0,0,1,0,0,0,0
222999767,0,1,2,0,0,0,0,0,0,0,0,0,0,0
223000779,0,0,3,1,0,0,0,0,0,0,0,0,0,0
223001285,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223001791,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223002297,0,0,4,0,0,0,0,0,0,0,0,0,0,0
223003309,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223003815,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223004321,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223004827,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223005333,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223006345,0,0,0,1,0,0,1,0,0,0,0,0,0,0
223006851,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223007357,0,1,0,3,0,0,1,0,0,0,0,0,0,0
223008369,0,0,1,1,1,0,0,0,0,0,0,0,0,0
223008875,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223010393,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223011405,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223011911,0,0,2,2,2,0,0,0,0,0,0,0,0,0
223012417,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223012923,0,1,2,0,0,0,0,0,0,0,0,0,0,0
223013429,0,1,0,0,2,0,0,0,0,0,0,0,0,0
223013935,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223014441,0,0,2,0,0,0,0,0,0,0,0,0,0,0
223015453,0,0,1,0,1,0,0,0,0,0,0,0,0,0
223015959,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223016465,0,0,1,1,1,1,0,0,0,0,0,0,0,0
223016971,0,0,1,0,1,0,0,0,0,0,0,0,0,0
223017477,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223017983,0,0,1,0,2,1,0,2,0,0,0,2,0,1
223018489,0,1,3,0,0,0,0,0,0,0,0,0,0,0
223019501,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223020007,0,0,1,2,2,0,0,0,0,0,0,0,0,0
223020513,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223021525,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223022031,0,0,4,0,0,1,0,0,0,0,0,0,0,0
223022537,0,0,3,0,1,0,0,0,0,0,0,0,0,0
223023043,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223023549,0,0,1,0,1,0,0,0,0,0,0,0,0,0
223024055,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223024561,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223025067,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223025573,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223027597,0,0,2,0,0,1,0,0,0,0,0,0,0,0
223028103,0,0,0,1,2,0,0,0,0,0,0,0,0,0
223028609,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223029115,0,0,2,0,0,0,0,0,0,0,0,0,0,0
223029621,0,0,2,0,0,0,0,0,0,0,0,0,0,0
223031139,0,0,0,0,0,0,0,1,0,0,0,0,0,0
223032151,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223032657,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223033163,0,1,2,0,0,0,0,0,0,0,0,0,0,0
223034175,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223035693,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223036199,0,0,0,2,0,0,0,0,0,0,0,0,0,0
223036705,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223037211,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223037717,0,0,1,0,1,0,0,0,0,0,0,0,0,0
223038223,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223039235,0,0,2,0,1,0,0,0,0,0,0,0,0,2
223039741,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223040753,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223041259,0,0,2,0,0,0,1,0,0,0,0,0,0,0
223042271,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223042777,0,1,0,1,0,0,0,0,0,0,0,0,0,0
223043283,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223044295,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223044801,0,1,2,0,0,0,0,0,0,0,0,0,0,0
223045813,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223048343,0,1,0,0,0,0,1,10,0,0,0,0,0,0
223048849,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223049355,0,1,2,0,1,0,0,0,0,0,0,0,0,0
223049861,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223050367,0,1,2,0,0,0,1,0,0,0,0,0,0,0
223050873,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223051379,0,1,0,2,1,1,0,0,0,0,0,0,0,0
223052391,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223052897,0,0,3,0,1,0,0,0,0,0,0,1,0,0
223053403,0,0,5,2,2,0,0,0,0,0,0,0,0,0
223053909,0,0,1,1,0,0,0,0,0,0,0,0,0,0
223054415,0,0,2,0,0,0,0,0,0,0,0,0,0,0
223054921,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223055933,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223056439,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223056945,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223057957,0,0,0,1,2,0,0,0,0,0,0,0,0,0
223058463,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223058969,0,0,1,0,0,1,0,3,0,0,0,0,0,0
223059981,0,1,0,0,1,0,1,0,0,0,0,0,0,0
223060487,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223062005,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223062511,0,0,0,0,1,1,0,0,0,0,0,0,0,0
223063017,0,0,0,0,2,0,0,0,0,0,0,0,0,0
223063523,0,0,2,0,0,0,0,0,0,0,0,0,0,0
223064029,0,0,2,1,0,0,0,0,0,0,0,0,0,0
223064535,0,0,2,0,1,0,0,0,0,0,0,0,0,0
223065041,0,0,3,0,0,0,0,0,0,0,0,0,0,0
223065547,0,0,1,2,1,0,0,0,0,0,0,0,0,0
223066053,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223066559,0,1,0,0,1,0,0,0,0,0,0,0,0,0
223067065,0,0,0,0,1,1,0,0,0,0,0,0,0,0
223067571,0,0,2,0,0,0,0,0,0,0,0,0,0,0
